ID,temperature,pressure,humidity,wind_speed,wind_dir,cloud_cover
30,23.27751365253672,1002.0797588313162,81.87546306534233,7.773657903757117,14,41.070149801955154
31,23.20138311122979,1002.096850977697,81.6144157321949,7.773657903757117,14,40.73876311291987
32,22.989610241699207,1002.0797588313162,81.88718032914448,7.773657903757117,14,40.21807995433163
33,22.772772385625142,1002.0947902312136,82.60626635080615,7.9452331044286275,14,41.5193409429437
34,22.07842688283535,1002.0941033781642,83.24875790595813,7.909317936931124,14,41.74194967530836
35,20.874583600509368,1002.0184271377497,85.80034563193169,7.774503422129797,14,41.31573674600664
36,21.41001830611181,1002.0090791042452,85.26803591778136,7.773992033511552,14,39.82926115294367
37,20.9029501989418,1002.0157160120395,84.33310835599957,7.763996527925185,14,39.08639211199346
38,21.27971275309969,1002.0184271377497,83.54549724401473,7.82891681852375,14,40.40654205830661
39,21.830679872955145,1002.0086264827064,81.75013705034472,7.790367397173451,14,40.589316210933056
40,22.1629365692068,1002.0073849690946,82.21494720633001,7.772621127904454,14,39.40584794541468
41,22.28876557690113,1002.0018475185044,81.65968869811553,7.716944667243679,14,38.64123034968637
42,22.297616122197145,1002.0296176058216,82.19088188564254,7.698318714462522,14,37.4716125988286
43,22.21232182421785,1002.123414540034,82.43897992889264,7.796654710769895,14,37.63721304521432
44,21.605679960647983,1002.124656053646,82.45624706768285,7.808076221687852,14,38.869838038386455
45,21.60262309694133,1002.123414540034,83.2262940379918,7.8462895647147874,14,38.95261175040344
46,20.95043142413936,1002.124656053646,85.43834850808922,7.855333427369567,14,39.6936205666026
47,21.274655664322875,1002.3249086000666,82.2174813458008,7.804085112588414,14,40.93363110087064
48,20.90601064685213,1002.3249086000666,84.34833065626547,7.797212009864751,14,39.83775685530711
49,21.305628896527697,1002.2785813195824,84.08581328015167,7.8035180485207025,14,39.94275669157268
50,21.04881699242681,1002.2927336208844,83.7545191884805,7.774981939830264,14,41.37788287863296
51,20.91368171539857,1002.3651406253286,84.25730874204957,7.844187529459104,14,40.812155430446495
52,21.2643628612546,1002.326541158489,84.9282700368197,7.844187529459104,14,41.64446233842077
53,21.16979809157347,1002.3651406253286,84.80582475044494,7.940874715539607,14,41.98268355930307
54,21.37182875405468,1002.3188133448444,84.25347864200995,7.939704135960968,14,41.72940105317848
55,21.589375519702063,1002.156801279483,84.05914394147739,8.018762898360997,14,41.02478789321047
56,21.56236029388899,1002.156801279483,84.0724264939717,7.965485311400448,14,41.20316427713312
57,20.938364509021422,1002.1369348457404,83.7509199563815,8.166169991653312,14,39.97735940750663
58,20.66965319715208,1002.1275156996962,83.57330482834176,8.166169991653312,14,41.0187705494782
59,21.01978257403243,1002.277960576699,85.28031426505703,8.187404231263576,14,40.23246868965936
60,22.797431671844546,1002.0797588313162,80.4021420492638,7.773657903757117,14,40.716505918988936
61,23.08669222738608,1002.0797588313162,80.21246482516172,7.773657903757117,14,41.07567765205972
62,22.902143935871656,1002.0997043749504,80.37629199364261,7.773657903757117,14,40.93798279549168
63,22.640864038749672,1002.096850977697,80.53917230490092,7.953011308338214,14,41.30006237401056
64,22.50485464251888,1002.0977890829054,80.90439387689192,7.849569839043818,14,42.12009191496888
65,21.38519068013822,1002.0184271377497,83.33508763006708,7.782281626039383,14,40.117033535972126
66,20.94315108085187,1002.0184271377497,83.00308600366793,7.773210871445864,14,40.30047005316933
67,21.002709900770657,1002.0171856241376,84.80988031067974,7.758483897406942,14,40.75412445853516
68,21.1875565178386,1002.0090791042452,85.6672028448509,7.836581841038548,14,40.95075495654239
69,21.77315247862742,1002.0249349489828,83.35936784623759,7.787174151416675,14,39.85515293036361
70,21.991312053378152,1002.0097511720788,81.98224852061402,7.809802829553098,14,40.4291506189427
71,22.0580201594935,1002.0073849690946,83.55667944490628,7.720326026819784,14,40.162338338242506
72,21.90610508475762,1002.0073849690946,83.39932717013636,7.725043374336261,14,40.46136609911885
73,21.729653934666164,1002.124656053646,83.99440129955977,7.7843670095272035,14,39.76753647116475
74,21.781479343338805,1002.124656053646,83.88680815595343,7.798107905206626,14,39.55031989840901
75,21.7088627867045,1002.123414540034,83.75425893818195,7.882692950121445,14,41.01371715460357
76,21.48789647899596,1002.124656053646,84.56499471570402,7.920616635815401,14,40.09013609089413
77,21.381465669484665,1002.3249086000666,82.4766393046003,7.801226425907144,14,40.32893582344409
78,21.220257363874268,1002.2927336208844,82.7348395405142,7.8415153474953065,14,40.16128001524918
79,21.07547194133111,1002.2785813195824,83.42205638106533,7.784979966916566,14,41.87426973333072
80,20.94091451979612,1002.2785813195824,84.92967431555134,7.811328184351414,14,41.84031730433534
81,20.912448766885515,1002.3188133448444,85.11831196850024,7.8515618438855626,14,42.32961986686603
82,20.31928239103848,1002.3651406253286,85.48692124656473,7.825649447854968,14,41.13869567252167
83,20.09135559244335,1002.3651406253286,84.51691387933492,7.900578195029958,14,40.37575507365992
84,20.45608527225706,1002.3188133448444,84.57610423350461,7.902713372944715,14,40.40047301989105
85,20.71231679111306,1002.1257429929012,84.80339263426859,8.026236673342336,14,40.60532651516133
86,20.88892407663578,1002.1369348457404,83.6504353745659,8.00447277781798,14,41.56518415445468
87,20.70306833590105,1002.156801279483,83.84026303139565,8.171077948113998,14,40.25308810060724
88,21.39466635435064,1002.1216443373928,83.63074597847037,8.171077948113998,14,39.85867195284308
89,21.3152728330885,1002.277960576699,85.32830649839266,8.233890309917372,14,39.01587383090359
90,22.11337431551248,1002.1720391604384,83.13375296349153,7.515334148976908,14,40.288230401386485
91,22.193091417997525,1002.1720391604384,83.0150949796635,7.515334148976908,14,39.70941827410055
92,22.058389881452648,1002.186217680368,84.1283266854461,7.515334148976908,14,39.8739620644978
93,21.77443724954412,1002.1905670418918,83.6435901059547,7.813150456663557,14,39.8226670655563
94,21.551787589956533,1002.1905670418918,83.6194522230366,7.813031032874461,14,40.66259780100582
95,21.305912428932366,1002.1906512036368,83.22696589122953,8.079453034077863,14,39.94284698005797
96,21.507087737667533,1002.1905670418918,82.87866427453527,8.045863327886213,14,39.32521551387111
97,21.719951181004127,1002.15275281875,80.02308026506397,7.81314989921113,14,38.49318392483915
98,21.588535811205524,1002.1514544721722,80.89640425183987,7.814739697655867,14,39.25910725236967
99,21.568735274771942,1002.143088618381,82.91811135200193,7.724773771320844,14,37.23299893006169
100,21.677747605287465,1002.143088618381,83.06086285776115,7.762765339588377,14,38.98174772051989
101,21.906840168731364,1002.1659929029609,81.73917658726647,7.838673754922862,14,40.73844570923637
102,22.01806894123052,1002.1659929029609,79.984416480193,7.8433911024393375,14,39.02052929237531
103,21.908827202056244,1002.1659929029609,81.765264530329,7.845908879244849,14,36.85630203209664
104,21.989614502959164,1002.1659929029609,82.06281675413756,7.859213591310052,14,37.11362581309075
105,22.04256869367804,1002.357130032324,84.9328759430209,7.868552926885618,14,36.08594073180824
106,21.74742593618111,1002.3585996444222,84.43013135133883,7.893310577199346,14,37.59904195105095
107,21.48010492869761,1002.3585996444222,84.9929274336564,7.864488756984697,14,40.83582092613119
108,21.08257598318994,1002.359841158034,85.91515825161653,7.839289631058481,14,40.54619787747934
109,21.25244105247632,1002.2997322743344,82.890730682687,7.893058920620529,14,40.40839831634538
110,21.09941065379484,1002.3921451862134,83.38474246116508,7.918971316651126,14,40.33808772099116
111,20.93853618687744,1002.3977245575188,83.1412381181176,7.818836397275234,14,40.12895449016343
112,20.203356479435943,1002.3977245575188,83.0869944335292,7.834370377580713,14,40.14138483977304
113,20.41585370036152,1002.2092438419028,86.41744596461952,8.027983587541026,14,40.37905250826265
114,20.63523782187009,1002.2202379001598,86.35399218070614,7.990597409257324,14,40.285987614332434
115,20.71969143209993,1002.2092438419028,85.07726720928825,8.177522070351468,14,39.43701745753395
116,20.815270146353857,1002.2407776931566,84.50382608323045,8.154203149768614,14,40.19412211705292
117,20.945012669828863,1002.3205036461494,85.1761287176089,8.345737528151155,14,41.073029484460456
118,21.012086500333755,1002.3057599083604,85.3669155686949,8.345737528151155,14,38.83016550427708
119,20.83535410079557,1002.3071695477224,85.95087935105013,8.345737528151155,14,39.60148972729305
120,22.36912042486027,1001.9894628461408,81.48840819450876,7.4817012098237345,14,40.539971256556335
121,22.154883017123343,1001.9452031023562,85.32386413692902,7.470761557744533,14,41.12942248865139
122,22.353985231643826,1001.9452031023562,84.11305014502175,7.470761557744533,14,40.5031174977131
123,22.16673456188886,1001.9624894701976,84.87794035957866,7.622596359157617,14,39.100643389789454
124,22.2498209451328,1001.9579125003896,83.49736418317096,7.710350152656034,14,39.14765605528821
125,21.22597270382545,1002.147360410687,82.39194032722692,7.946196024093094,14,39.91642921278522
126,21.762388148801524,1002.126544982963,80.36899328065476,7.974233927892854,14,40.34355622759994
127,21.64155565114985,1002.129174479527,83.10353680308305,7.948068252211748,14,38.38809503871378
128,21.56833002458973,1002.147360410687,84.03121811570018,7.915786596742546,14,39.02799330957978
129,21.707415942003355,1002.1656857138108,80.7362920174885,7.678980044000271,14,37.44915097016239
130,21.838259038209124,1002.1656857138108,81.67509819459787,7.736860358412679,14,38.99402761013644
131,21.77932653803597,1002.1656857138108,81.27818127996895,7.8776066796271245,14,37.02744199797608
132,21.61784459147166,1002.1656857138108,82.06577970987708,7.847216114911051,14,36.71763139333836
133,22.13836255385872,1002.2381016393456,82.26722086023923,7.90774394189391,14,36.27491663615794
134,22.052868922360947,1002.2381016393456,81.8890141624748,7.919039872906184,14,36.02517320073763
135,22.136420156068496,1002.2624868225196,81.73958147617634,7.836096348868367,14,36.37395547903934
136,22.515452236460927,1002.2624868225196,82.0139365375153,7.86189438534389,14,36.31106147741835
137,22.007092930033807,1002.3470150710816,83.57420861276864,7.80256865735941,14,38.187726992464185
138,21.770846762335296,1002.3470150710816,83.41867237959296,7.903916068455192,14,37.94007604486961
139,21.567147020391825,1002.3470150710816,83.50852494840137,7.856734857129245,14,38.52481963773632
140,21.21657965948324,1002.291588754014,84.34215864835724,7.856734857129245,14,38.673193589885024
141,21.016543648083463,1002.342640528116,85.14122428377438,7.766437263587003,14,38.21787418939204
142,20.604738496144712,1002.342640528116,86.38555552755906,7.7403786704045565,14,38.63569809726638
143,20.21473378359059,1002.3349127144714,85.60776657409376,7.827774363470624,14,37.05198428085839
144,20.231570310049268,1002.3349127144714,85.1710473286367,7.855362330517989,14,38.59091263754625
145,20.57049900137965,1002.1439358613746,85.37741234386111,8.130508355375166,14,39.04405624060719
146,20.30869055719989,1002.1439358613746,84.41606512612644,8.150973646358219,14,37.66080888492842
147,20.5876695855344,1002.1420205693296,84.47973991588594,8.20278257158882,14,39.28998540392693
148,20.640865594067364,1002.132791050384,83.66240094985525,8.20278257158882,14,38.15259356405511
149,20.79092389169584,1002.2124073521496,84.08400881513856,8.189043941481893,14,37.457608104597234
150,22.83637981274029,1001.9894628461408,79.29658197534584,7.722030238994627,14,41.034253236267226
151,22.78355787765705,1001.9452031023562,82.0602011001453,7.622990182953149,14,40.61952459639679
152,22.525662097022423,1001.9624894701976,82.73043754877432,7.622990182953149,14,41.947015316076026
153,22.27270220059769,1001.9558525624034,83.0248779738875,7.6340454154115935,14,41.11508890870116
154,22.64347159154469,1001.9558525624034,82.19040512117006,7.6045499698731795,14,40.30148280374689
155,21.797610695484096,1002.1407235028928,78.24799419223822,7.707257287842964,14,39.78007831890807
156,21.97159921550876,1002.126544982963,79.19732289596473,7.774740304263499,14,40.00714565876687
157,21.950054249983747,1002.126544982963,79.51547212479241,7.789441169680455,14,36.66231691030891
158,21.983038254335625,1002.147360410687,81.02707977730154,7.803179295755614,14,37.02312298919321
159,22.078636741232888,1002.1656857138108,78.3425850212837,7.7247861061572145,14,36.19560967843694
160,21.998263594796818,1002.1656857138108,80.20211054540395,7.696417502086565,14,35.08170685246369
161,22.12081452104409,1002.1656857138108,80.5610593347047,7.631840855316996,14,34.79512135008921
162,21.88910357420135,1002.1656857138108,81.3731299624467,7.687676671823237,14,36.120979862312375
163,22.04733163523989,1002.2381016393456,81.64846892481525,7.746621626020458,14,35.23327524142015
164,22.25551471010936,1002.2381016393456,82.63361261870907,7.7894695662825395,14,33.97450137771834
165,22.248208434591284,1002.2381016393456,81.57613636640686,7.765262272724582,14,34.303352723509406
166,22.35366740091713,1002.2645467605056,81.7149556855916,7.765262272724582,14,35.04115435834472
167,22.286302443882665,1002.3006877905974,82.41226676378392,7.657279061028058,14,36.090105813574056
168,21.94149721000024,1002.3006877905974,83.9696693447362,7.703079743539968,14,38.39018516205443
169,21.46540971550452,1002.3470150710816,83.61087037119874,7.672592155111731,14,36.81555427043814
170,21.283089610282754,1002.2868671382648,84.70882290714532,7.711561484208794,14,36.82114023649829
171,21.45786248489728,1002.2531317836128,87.47301923155008,7.812094075260418,14,37.36675119102182
172,20.534466774686187,1002.3349127144714,86.75878002544879,7.837815741200368,14,35.3075467243052
173,20.69834723948397,1002.341170916018,86.48440338418224,8.140310316060226,14,38.64806005025867
174,20.440308081076253,1002.342640528116,84.63401008478381,8.11648245683349,14,38.82391469360291
175,21.135982472178547,1002.1439358613746,84.90901020228073,8.008213530930549,14,39.77583386151311
176,21.007486292897514,1002.1439358613746,84.3727113652391,8.007293209158755,14,37.18309146775804
177,20.99996255269722,1002.1439358613746,84.16506233668858,8.180045464820118,14,38.02441595525844
178,21.02232677875545,1002.1439358613746,84.78174905166426,8.180045464820118,14,36.9443943020846
179,21.35444262778367,1002.2124073521496,85.16620631984333,8.069067375047464,14,37.30331344072253
180,22.145483375127714,1001.9069356118308,80.94591808334815,7.527073517693401,14,39.24365999795338
181,22.530862383906445,1001.9069356118308,81.81488369017563,7.527073517693401,14,39.62565565884698
182,22.364155333616583,1001.9069356118308,80.46185717464677,7.527073517693401,14,40.875149247332885
183,22.315206704675244,1001.9211141317606,80.0627720767599,7.627492869291588,14,41.24487685748831
184,22.05192755651795,1001.9211141317606,79.67536140155246,7.612538056577611,14,41.04569556621732
185,21.96171002707734,1001.909565108395,79.4178201872827,7.6304237471798455,14,39.667276238978765
186,22.229156395613742,1001.9069356118308,79.48629249264944,7.676299007729437,14,40.18908798000492
187,22.62006879772129,1001.9813991402772,78.57327234905814,7.585067241376599,14,37.854661993012215
188,22.28620491506508,1001.9813991402772,78.12005993667196,7.614484204475163,14,38.45294853705472
189,22.32070192077617,1001.993967576635,78.65100373801332,7.679166392702589,14,33.956295193842465
190,22.350800742192007,1002.0006044844292,80.27464866537878,7.651222589957184,14,33.65837291400615
191,22.13398992148376,1002.0776490542644,79.99249188377102,7.681447029854398,14,31.226402260186084
192,22.27580837210989,1002.0776490542644,80.4052420527246,7.693428584214008,14,30.90280239524532
193,22.33510774588409,1002.0776490542644,80.2696361748048,7.7631469202734955,14,29.63738713900828
194,22.22651556658045,1002.0776490542644,81.78711951202853,7.732756355557424,14,29.63983294993252
195,22.272531501227025,1002.2164715657988,83.25241161073738,7.786148552496366,14,28.52857579694146
196,22.328551428950416,1002.2350964859296,84.42941783397131,7.7767576230669295,14,29.03295991695083
197,22.3217116785321,1002.2336268738314,83.86790426931287,7.805854103099065,14,30.92201338210411
198,22.07565228980647,1002.2396152353608,83.61277155717937,7.766467080865766,14,32.31318260154682
199,22.08061996661264,1002.4132946757388,84.37885478576241,7.716402800964476,14,31.32282564996501
200,21.579999721438327,1002.4203436591424,84.12505135070228,7.793833694428171,14,31.832834951117636
201,21.365623406127103,1002.4132946757388,84.1859513257457,7.738604657290001,14,32.45456940626944
202,20.709353603584127,1002.4203436591424,84.10270024534029,7.727431298756619,14,33.83093671148411
203,20.78855210153553,1002.1856590921444,86.40714089099254,7.885942734384301,14,33.31550082868233
204,21.011788811298462,1002.1841894800464,85.61069400197546,7.910134539861925,14,35.77428963485215
205,20.73896745469624,1002.2144100303494,85.05542203100435,7.986466200281663,14,37.0568657713136
206,21.256860612496773,1002.1942309506372,84.64554365730936,8.03506617609261,14,36.04174727573961
207,21.14158930200041,1002.1044216377006,84.41706236101379,8.210112944894714,14,35.84193888232462
208,21.18236781806158,1002.1110585454948,83.89129261209294,8.210112944894714,14,34.32679793214636
209,21.5795523870585,1002.0376967765238,84.39196317880501,8.210112944894714,14,35.32215185436684
210,22.25180980226135,1001.8763185873798,79.32797754831718,7.565735058171983,14,41.673602761271205
211,22.763183654523857,1001.9103892154252,79.27119111088065,7.536979890570468,14,39.82161140058524
212,23.317157453462748,1001.9103892154252,78.42558391344254,7.536979890570468,14,41.89179527770775
213,23.28676878908841,1001.9340267845554,78.4159627690865,7.563742841882766,14,40.88867509713945
214,23.167233915928268,1001.9591614523448,80.13346574147585,7.552080126619012,14,41.62847837881233
215,22.415316435866472,1001.8519158702462,80.75338001606185,7.594668902240619,14,42.46570006625095
216,21.999143018044663,1001.8519158702462,81.19973283403654,7.569591114306622,14,41.69258898478744
217,22.20891853704869,1001.8389788639284,80.91737962458956,7.463503115024322,14,39.23703808371519
218,21.87290495186075,1001.8519158702462,82.00739585525159,7.458940457874352,14,39.77579260095585
219,22.173553637978504,1001.969861564808,79.6681185290624,7.4625931376383985,14,36.20286834198983
220,21.94992221654304,1001.9764984726024,79.18299124161362,7.4916265976065155,14,34.074015034604265
221,22.05521481432131,1001.969861564808,78.43129682962649,7.583956391238624,14,31.17635900521306
222,22.37671186316921,1001.9745831805571,79.68965958025316,7.63483114114406,14,29.247128011011007
223,22.33315843838318,1001.9825392463412,80.71644250580583,7.684042074450257,14,28.64624592239836
224,22.53527879723392,1001.9844545383864,82.92293114973367,7.684042074450257,14,28.311657292144584
225,22.38873296668109,1001.9660577167418,83.03369790095576,7.735563431481319,14,29.56155419928838
226,22.11352191596568,1001.9844545383864,83.48090068354847,7.67850199658044,14,31.409187867192447
227,22.74380211731335,1002.3683710433216,83.4972801308553,7.703271397875119,14,31.449868526323115
228,21.98782748243569,1002.3970888689588,83.82381680495835,7.735417275903707,14,32.16512777530866
229,21.731446285287102,1002.357044120576,83.71286929634303,7.714869519344628,14,33.29369428968376
230,21.62251617049882,1002.3970888689588,83.98257670172993,7.792610981983421,14,33.15133429431086
231,21.10692181576692,1002.234183565757,84.86594431792325,7.8310767195877915,14,33.17781916432047
232,20.81803205178228,1002.2225161482456,84.74852807243848,7.875602223747894,14,34.865486182815374
233,21.16775263448045,1002.2268732987084,84.98387311286811,7.672419642640186,14,33.20281636698173
234,20.86509174313348,1002.2225161482456,82.87907675992396,7.670633671455796,14,35.36579549273885
235,21.45782633775268,1002.1478050536696,84.65289654799162,7.820649490006627,14,35.0690746243074
236,21.04240739190604,1002.1478050536696,83.70407389118792,7.858606166758969,14,35.82717429009729
237,21.44424074739276,1002.1411681458752,83.79122832553391,7.897121149216838,14,35.943216281420455
238,21.3117668811553,1002.0904951516576,83.73686999020843,7.897121149216838,14,34.930347624655546
239,21.444493178579364,1002.1148748896078,83.36138173047291,7.927179193168573,14,34.62661274294868
240,21.52783293654502,1001.8763185873798,82.52233857768368,7.552059221594176,14,41.34798645079911
241,21.634147924530108,1001.9103892154252,84.14275736700162,7.573074909677892,14,41.13744510414004
242,22.32511505751902,1001.9103892154252,84.55677480528762,7.573074909677892,14,40.92591695107042
243,22.560674005270865,1001.9458528165048,83.75359382940758,7.37162353608851,14,40.190455728751566
244,22.30249835957653,1001.9103892154252,84.04739384645448,7.3737164351258215,14,39.597227337865256
245,21.948485473841355,1001.8377373503164,84.46176319460501,7.402419557703569,14,40.07018018259832
246,22.27962502416073,1001.8377373503164,84.4667880370339,7.422089255442685,14,40.93159063636626
247,22.254113075970928,1001.8377373503164,83.32900404514466,7.46941554510407,14,39.95618966031107
248,22.21054158285537,1001.8389788639284,84.23580715452403,7.430434886132865,14,37.58467566077876
249,22.314422978481783,1001.969861564808,79.50991971136261,7.5172717394544275,14,35.90965577446361
250,22.361030441061004,1001.969861564808,77.88348283464288,7.571182745594147,14,33.27841251577726
251,22.382248410684923,1001.969861564808,78.23725938924618,7.518779888776368,14,29.909051246308472
252,22.32718854153447,1001.969861564808,79.37322184847991,7.498704672335704,14,31.359990653534325
253,22.5327772805374,1001.9904428999156,80.27575102751094,7.489907956069505,14,28.187070408889632
254,22.47146405853485,1001.9844545383864,81.98139456573901,7.651706848646521,14,27.63399116891673
255,22.367307236952755,1001.9844545383864,82.51962226814632,7.482060391577448,14,28.35763393148567
256,22.234164483747705,1001.97911597717,83.61911483808073,7.5198639555491855,14,28.7559908092554
257,22.436960109034032,1002.357044120576,82.75182436987289,7.55862108330528,14,29.703307790921592
258,22.39149733775409,1002.3631029486378,83.1886815680532,7.37701737939525,14,29.289710520580005
259,22.15749606621132,1002.4098752375496,82.81352287520183,7.44227755638334,14,29.2161246103232
260,22.152284031151865,1002.3683710433216,82.81150229839602,7.465077713390912,14,30.59554498191716
261,21.94802849439256,1002.2525803874016,83.95672932392627,7.492442052663643,14,29.88051771096676
262,21.22691276138558,1002.2225161482456,83.04560372979202,7.58875597187302,14,30.859792100923016
263,21.3289845191266,1002.2225161482456,83.30591030009508,7.6826246444480315,14,30.673470821882773
264,21.15941582467683,1002.2225161482456,82.36407777581287,7.666568824297116,14,34.11332981825044
265,21.226272863009008,1002.1478050536696,83.5865883081582,7.7064179043527155,14,33.97283639837157
266,21.480774985056705,1002.1031206421936,83.91165556792198,7.663216445374095,14,33.99111877110514
267,21.59608505581128,1002.1392331951768,83.07335808405459,7.698396127706827,14,32.42436171318082
268,21.42883519213289,1002.1031206421936,83.33686069045015,7.698396127706827,14,33.77315448495725
269,21.42982840991221,1002.1040281311034,82.91756985865725,7.72845417165856,14,33.24618623937394
270,21.24797524184825,1001.5437153333664,84.9774633801113,7.724150420092384,14,39.73998409544388
271,21.573136842970307,1001.5290784416508,85.50301189888953,7.724150420092384,14,41.99219240445598
272,21.62284133764257,1001.52982362993,83.23306395828327,7.724150420092384,14,41.902848783179465
273,21.851685654709087,1001.9146287018796,84.96130137662658,7.56889000053202,14,40.272333081059024
274,21.704625809373223,1001.9500923029592,84.7536781964147,7.548510573316104,14,39.86756715269164
275,22.21339853219624,1001.9160141522328,83.64641598190225,7.465881423334421,14,40.277048133448304
276,22.244966875778992,1001.9146287018796,82.6607730983658,7.446512134786399,14,40.44889343274001
277,22.27380434912336,1001.8205503461526,84.63089203179071,7.451740951834424,14,37.95714432833565
278,22.20575340565219,1001.8217918597644,82.46565035049261,7.48595750612858,14,37.07220928854508
279,22.09210149139207,1001.8217918597644,81.60362268579885,7.524811744992146,14,32.87339833023685
280,22.0256183933188,1001.8347288660824,79.94429117537125,7.570667745269786,14,32.11762024869465
281,22.397814990315545,1001.8770840573776,78.51884980828497,7.613244269231437,14,29.59096361156774
282,22.20067303858483,1001.8770840573776,79.28914447008715,7.580302633003061,14,28.61982370734952
283,22.32009669610187,1001.8770840573776,81.24342397127475,7.513299651463312,14,27.93344396159555
284,22.42198491835736,1001.8884109801236,83.2434578766382,7.6235963841654915,14,28.49849020369149
285,22.69637834027564,1002.2606920061276,83.78713654048859,7.45048845575028,14,28.09387106420084
286,22.47209944636564,1002.2514258298654,84.52919424827255,7.472700540009104,14,29.301891977819643
287,22.62444740858389,1002.2227080042284,84.01986135591578,7.512139675383102,14,30.03982489169566
288,22.29271846738145,1002.2501274832877,83.23446680858726,7.422536459694708,14,31.223111894031923
289,22.29849794525968,1002.1704299617536,82.74005313234845,7.363426403997222,14,32.03628605852273
290,22.12497621549445,1002.169714329842,82.58299162020337,7.318710178463652,14,31.80903694316144
291,21.71811473113416,1002.1704299617536,83.00611641443972,7.318465646502373,14,31.07077701401009
292,21.58753921833264,1002.1770668695476,83.25292691303818,7.320146827359171,14,29.54077707478087
293,21.188104618170243,1002.1494683814572,84.92541475264699,7.4592512655425285,14,31.506734569766245
294,20.92476955048504,1002.1484768664104,83.51985838545056,7.541354636519646,14,33.93199879165704
295,20.980595465680008,1002.1494683814572,83.13892513764696,7.5629792434801075,14,33.43555403611779
296,21.579391261072924,1002.1494683814572,83.05714151315266,7.524612492126666,14,32.6987405062564
297,21.36219924119684,1002.0325616445202,82.83738895999572,7.57559193155334,14,33.05086283293643
298,21.034585092528875,1002.0303417648006,82.917154716504,7.57559193155334,14,32.407927581066026
299,20.872226640754565,1002.0303417648006,82.36856839062895,7.57559193155334,14,32.731238795322824
300,20.109533868043712,1001.5553711390924,84.62588913966643,7.752082663578902,14,39.8967546885671
301,19.795899708030657,1001.8751580416812,87.45501701850964,7.697920430349075,14,42.40655783358736
302,20.86346477974641,1001.798900844942,88.74995291444088,7.697920430349075,14,40.10121773428898
303,20.831491398423697,1001.7941792291928,88.33365201887656,7.662471128181243,14,40.62490960201876
304,21.58673255223266,1001.78898759273,85.06078417185738,7.616919886575914,14,39.98023353941379
305,21.978770785366027,1001.8616017438154,83.00798731547643,7.547667651154054,14,39.28142171428967
306,21.959911110548244,1001.8768414926436,82.72980631163912,7.492807616007132,14,39.92988559189283
307,22.40191099416856,1001.8764750469932,82.66651930661196,7.42989433586831,14,36.966908678260666
308,21.81686453988116,1001.8616017438154,82.50490463199706,7.4850246092671355,14,36.65648523292256
309,22.53071133020501,1001.8104460057748,80.1769721527629,7.5665760940705855,14,33.966994408942774
